usa_or_hhsregion,variant,Date,share,share_hi,share_lo,time_interval,modeltype,nchs_or_count_flag,region
1,B.1.621,2021-06-19,0.17417088647666668,0.29158248504333334,0.09372907379999999,weekly,weighted,0.0,region_01
1,B.1.617.2,2021-06-19,0.2504640089713793,0.3275931508372414,0.18414598720505748,weekly,weighted,0.0,region_01
1,Other,2021-06-19,0.7196989438786585,0.7866687820084146,0.6465784411017074,weekly,weighted,0.0,region_01
1,B.1.1.7,2021-06-19,0.25464296341000003,0.33851581480666665,0.1847543815777778,weekly,weighted,0.0,region_01
1,P.1,2021-06-19,0.09667387480666667,0.295195197065,0.026602319753333336,weekly,weighted,0.0,region_01
1,B.1.526,2021-06-19,0.1310473941275,0.209662970155,0.07883217372000001,weekly,weighted,0.0,region_01
1,B.1.621.1,2021-06-19,0.168873019515,0.350978180765,0.07078418322,weekly,weighted,0.0,region_01
1,P.1,2021-06-26,0.11339405737875,0.20080564357375,0.06022796453875,weekly,weighted,0.0,region_01
1,Other,2021-06-26,0.642584034582317,0.7316556794614635,0.5453582493263415,weekly,weighted,0.0,region_01
1,B.1.617.2,2021-06-26,0.3358475946148276,0.4343667119402299,0.24719045028609193,weekly,weighted,0.0,region_01
1,B.1.621,2021-06-26,0.18983280162000002,0.27658225099,0.12278767923666667,weekly,weighted,0.0,region_01
1,B.1.621.1,2021-06-26,0.1504677832125,0.30527056753500004,0.0666293520475,weekly,weighted,0.0,region_01
1,B.1.526,2021-06-26,0.12204694300800001,0.29203435778599995,0.04511195123,weekly,weighted,0.0,region_01
1,B.1.1.7,2021-06-26,0.14616526994444445,0.23539402418666666,0.08617323388777778,weekly,weighted,0.0,region_01
1,P.1,2021-07-03,0.055509714875000005,0.17422715853875,0.01759867579625,weekly,weighted,0.0,region_01
1,B.1.621,2021-07-03,0.10940808523250001,0.167781380935,0.07061870303250001,weekly,weighted,0.0,region_01
1,Other,2021-07-03,0.4659511350451807,0.5471337288621687,0.3892855106080723,weekly,weighted,0.0,region_01
1,B.1.621.1,2021-07-03,0.068275582045,0.139677897095,0.0320141408575,weekly,weighted,0.0,region_01
1,B.1.1.7,2021-07-03,0.14929648406,0.23947245710333334,0.08757860793222222,weekly,weighted,0.0,region_01
1,B.1.617.2,2021-07-03,0.5133930094710465,0.593153998602093,0.4330952285332558,weekly,weighted,0.0,region_01
1,B.1.526,2021-07-03,0.05124426261,0.141602806745,0.0173774017,weekly,weighted,0.0,region_01
1,B.1.621,2021-07-10,0.097953923045,0.26926949433875,0.03174733463625,weekly,weighted,0.0,region_01
1,B.1.617.2,2021-07-10,0.7770748802202273,0.8419242379346591,0.6978373209178409,weekly,weighted,0.0,region_01
1,AY.3,2021-07-10,0.06190950796,0.10054810718,0.03749991022,weekly,weighted,0.0,region_01
1,Other,2021-07-10,0.21479291818682927,0.2861583936147561,0.15631813176585366,weekly,weighted,0.0,region_01
1,B.1.621.1,2021-07-10,0.088174577805,0.44373000412999997,0.011587205575,weekly,weighted,0.0,region_01
1,B.1.617.2,2021-07-17,0.9142926030379069,0.9422901217331395,0.877209589925465,weekly,weighted,0.0,region_01
1,B.1.1.7,2021-07-17,0.023772316363333334,0.046684429671666666,0.011987799466666666,weekly,weighted,0.0,region_01
1,AY.3,2021-07-17,0.12081513554000001,0.226407684385,0.060611810535,weekly,weighted,0.0,region_01
