usa_or_hhsregion,variant,Date,share,share_hi,share_lo,time_interval,modeltype,nchs_or_count_flag,region
2,BA.2,2022-02-19,0.0796395203759593,0.1123674651307444,0.05399900194137323,weekly,weighted,0.0,region_02
2,BA.4.6,2022-02-19,0.0,,,weekly,weighted,1.0,region_02
2,XBB,2022-02-19,0.0,,,weekly,weighted,1.0,region_02
2,BQ.1,2022-02-19,0.0,,,weekly,weighted,1.0,region_02
2,BQ.1.1,2022-02-19,0.0,,,weekly,weighted,1.0,region_02
2,BA.4,2022-02-19,0.0,,,weekly,weighted,1.0,region_02
2,XBB.1.16,2022-02-19,0.0,,,weekly,weighted,1.0,region_02
2,BA.1.1,2022-02-19,0.7279780344529585,0.7668133070974639,0.686370414314848,weekly,weighted,0.0,region_02
2,XBB,2022-02-26,0.0,,,weekly,weighted,1.0,region_02
2,B.1.1.529,2022-02-26,0.44370323443999055,0.4888339677795035,0.3947577748875149,weekly,weighted,0.0,region_02
2,XBB.2.3,2022-02-26,0.0,,,weekly,weighted,1.0,region_02
2,BA.5.2.6,2022-02-26,0.0,,,weekly,weighted,1.0,region_02
2,CH.1.1,2022-02-26,0.0,,,weekly,weighted,1.0,region_02
2,XBB.1.5,2022-02-26,0.0,,,weekly,weighted,1.0,region_02
2,BA.2.75,2022-02-26,0.0,,,weekly,weighted,1.0,region_02
2,FD.2,2022-02-26,0.0,,,weekly,weighted,1.0,region_02
2,BA.1.1,2022-02-26,0.6819054011036368,0.7407392649089589,0.6184466709108913,weekly,weighted,0.0,region_02
2,B.1.617.2,2022-02-26,0.002842087499018654,0.0070525970554253595,0.0008275845402003886,weekly,weighted,1.0,region_02
2,BQ.1,2022-02-26,0.0,,,weekly,weighted,1.0,region_02
2,BA.4.6,2022-02-26,0.0,,,weekly,weighted,1.0,region_02
2,BF.7,2022-02-26,0.0,,,weekly,weighted,1.0,region_02
2,BA.4,2022-02-26,0.0,,,weekly,weighted,1.0,region_02
2,BA.2.12.1,2022-02-26,0.002839200770332693,0.008248306777594291,0.000601446131440709,weekly,weighted,1.0,region_02
2,XBB.1.9.2,2022-02-26,0.0,,,weekly,weighted,1.0,region_02
2,BA.2,2022-02-26,0.17029638270862765,0.24800495412506038,0.10894626574438122,weekly,weighted,0.0,region_02
2,BQ.1.1,2022-02-26,0.0,,,weekly,weighted,1.0,region_02
2,BF.11,2022-02-26,0.0,,,weekly,weighted,1.0,region_02
2,BN.1,2022-02-26,0.0,,,weekly,weighted,1.0,region_02
2,BA.2.75.2,2022-02-26,0.0,,,weekly,weighted,1.0,region_02
2,XBB.1.16,2022-02-26,0.0,,,weekly,weighted,1.0,region_02
2,XBB.1.9.1,2022-02-26,0.0,,,weekly,weighted,1.0,region_02
2,Other,2022-02-26,0.000506613872794121,0.0034464413848971196,9.286384685683929e-06,weekly,weighted,1.0,region_02
2,BA.5,2022-02-26,0.0,,,weekly,weighted,1.0,region_02
2,XBB.1.5.1,2022-02-26,0.0,,,weekly,weighted,1.0,region_02
2,BA.2.75.2,2022-03-05,0.0,,,weekly,weighted,1.0,region_02
2,B.1.617.2,2022-03-05,0.002210477935538272,0.008719998901173167,0.0002275544555509,weekly,weighted,1.0,region_02
2,XBB.1.5,2022-03-05,0.0,,,weekly,weighted,1.0,region_02
2,BA.2.75,2022-03-05,0.0,,,weekly,weighted,1.0,region_02
2,BA.1.1,2022-03-05,0.5926499851047993,0.6849758271127939,0.49524333607405424,weekly,weighted,0.0,region_02
2,Other,2022-03-05,0.00317560574039814,0.016010847408324425,0.000351899157976675,weekly,weighted,1.0,region_02
2,CH.1.1,2022-03-05,0.0,,,weekly,weighted,1.0,region_02
2,BN.1,2022-03-05,0.0,,,weekly,weighted,1.0,region_02
2,BF.7,2022-03-05,0.0,,,weekly,weighted,1.0,region_02
2,BQ.1,2022-03-05,0.0,,,weekly,weighted,1.0,region_02
2,XBB.1.5.1,2022-03-05,0.0,,,weekly,weighted,1.0,region_02
2,BQ.1.1,2022-03-05,0.0,,,weekly,weighted,1.0,region_02
2,XBB.1.9.2,2022-03-05,0.0,,,weekly,weighted,1.0,region_02
2,BA.4,2022-03-05,0.0,,,weekly,weighted,1.0,region_02
2,BF.11,2022-03-05,0.0,,,weekly,weighted,1.0,region_02
2,XBB,2022-03-05,0.0,,,weekly,weighted,1.0,region_02
2,XBB.2.3,2022-03-05,0.0,,,weekly,weighted,1.0,region_02
2,BA.2.12.1,2022-03-05,0.014565342538324798,0.041050341978136944,0.00318772624762325,weekly,weighted,1.0,region_02
2,BA.4.6,2022-03-05,0.0,,,weekly,weighted,1.0,region_02
2,BA.5,2022-03-05,0.0,,,weekly,weighted,1.0,region_02
2,FD.2,2022-03-05,0.0,,,weekly,weighted,1.0,region_02
2,XBB.1.16,2022-03-05,0.0,,,weekly,weighted,1.0,region_02
2,XBB.1.9.1,2022-03-05,0.0,,,weekly,weighted,1.0,region_02
2,BA.2,2022-03-05,0.2835026848114143,0.4200836733236151,0.17101865451214673,weekly,weighted,0.0,region_02
2,BA.5.2.6,2022-03-05,0.0,,,weekly,weighted,1.0,region_02
2,B.1.1.529,2022-03-05,0.3646352319667736,0.4260273131231467,0.2986406757185856,weekly,weighted,0.0,region_02
2,BA.4,2022-03-12,0.0,,,weekly,weighted,1.0,region_02
2,BQ.1,2022-03-12,0.0,,,weekly,weighted,1.0,region_02
2,BQ.1.1,2022-03-12,0.0,,,weekly,weighted,1.0,region_02
2,BF.11,2022-03-12,0.0,,,weekly,weighted,1.0,region_02
2,BA.1.1,2022-03-12,0.45186880143249736,0.5468479657874388,0.35939256320981416,weekly,weighted,0.0,region_02
2,BA.2.75.2,2022-03-12,0.0,,,weekly,weighted,1.0,region_02
2,BA.4.6,2022-03-12,0.0,,,weekly,weighted,1.0,region_02
2,BA.2,2022-03-12,0.43451479734000514,0.5623214244842529,0.31283971566264906,weekly,weighted,0.0,region_02
2,XBB,2022-03-12,0.0,,,weekly,weighted,1.0,region_02
2,BA.5.2.6,2022-03-12,0.0,,,weekly,weighted,1.0,region_02
2,BA.5,2022-03-12,0.0,,,weekly,weighted,1.0,region_02
2,Other,2022-03-12,0.0010191238418753286,0.008789382874965617,8.212807112266666e-06,weekly,weighted,1.0,region_02
2,BN.1,2022-03-12,0.0,,,weekly,weighted,1.0,region_02
2,B.1.1.529,2022-03-12,0.2586637287069175,0.31645107711270704,0.2040927301524049,weekly,weighted,0.0,region_02
2,FD.2,2022-03-12,0.0,,,weekly,weighted,1.0,region_02
2,XBB.1.9.2,2022-03-12,0.0,,,weekly,weighted,1.0,region_02
2,XBB.2.3,2022-03-12,0.0,,,weekly,weighted,1.0,region_02
2,BA.2.12.1,2022-03-12,0.048128182534128386,0.11400832129376272,0.01444608893611331,weekly,weighted,1.0,region_02
2,XBB.1.5,2022-03-12,0.0,,,weekly,weighted,1.0,region_02
2,BA.2.75,2022-03-12,0.0,,,weekly,weighted,1.0,region_02
2,XBB.1.9.1,2022-03-12,0.0,,,weekly,weighted,1.0,region_02
2,XBB.1.5.1,2022-03-12,0.0,,,weekly,weighted,1.0,region_02
2,XBB.1.16,2022-03-12,0.0,,,weekly,weighted,1.0,region_02
2,B.1.617.2,2022-03-12,0.0006206044394490796,0.004752131676206592,2.713102701966102e-06,weekly,weighted,1.0,region_02
2,BF.7,2022-03-12,0.0,,,weekly,weighted,1.0,region_02
2,CH.1.1,2022-03-12,0.0,,,weekly,weighted,1.0,region_02
2,BQ.1,2022-03-19,0.0,,,weekly,weighted,1.0,region_02
2,BA.4.6,2022-03-19,0.0,,,weekly,weighted,1.0,region_02
2,XBB.1.5,2022-03-19,0.0,,,weekly,weighted,1.0,region_02
2,Other,2022-03-19,0.0008343488776257572,0.005055446711114811,1.5557372750034544e-05,weekly,weighted,1.0,region_02
2,BA.1.1,2022-03-19,0.3182477153399411,0.37957257120048293,0.2612545612980337,weekly,weighted,0.0,region_02
2,FD.2,2022-03-19,0.0,,,weekly,weighted,1.0,region_02
2,BA.2.75.2,2022-03-19,0.0,,,weekly,weighted,1.0,region_02
2,BA.2.12.1,2022-03-19,0.0980139052761452,0.17958242951759268,0.045136689940201334,weekly,weighted,1.0,region_02
2,B.1.617.2,2022-03-19,0.0010489810173848878,0.0059417003659498315,2.9686872209238895e-05,weekly,weighted,1.0,region_02
2,BA.2,2022-03-19,0.550158728813303,0.6442768522377672,0.45341468833643817,weekly,weighted,0.0,region_02
2,BF.11,2022-03-19,0.0,,,weekly,weighted,1.0,region_02
2,BA.5.2.6,2022-03-19,0.0,,,weekly,weighted,1.0,region_02
2,BF.7,2022-03-19,0.0,,,weekly,weighted,1.0,region_02
2,CH.1.1,2022-03-19,0.0,,,weekly,weighted,1.0,region_02
2,XBB.1.16,2022-03-19,0.0,,,weekly,weighted,1.0,region_02
2,BA.2.75,2022-03-19,0.0,,,weekly,weighted,1.0,region_02
2,BN.1,2022-03-19,0.0,,,weekly,weighted,1.0,region_02
2,BA.4,2022-03-19,0.0,,,weekly,weighted,1.0,region_02
2,XBB.1.9.1,2022-03-19,0.0,,,weekly,weighted,1.0,region_02
2,XBB.2.3,2022-03-19,0.0,,,weekly,weighted,1.0,region_02
2,XBB.1.5.1,2022-03-19,0.0,,,weekly,weighted,1.0,region_02
2,BA.5,2022-03-19,0.0003697026263190172,0.0031116825240828,1.0454700513149881e-06,weekly,weighted,1.0,region_02
2,B.1.1.529,2022-03-19,0.16892916375869196,0.20317025554546136,0.1387106781792745,weekly,weighted,0.0,region_02
2,XBB.1.9.2,2022-03-19,0.0,,,weekly,weighted,1.0,region_02
2,XBB,2022-03-19,0.0,,,weekly,weighted,1.0,region_02
2,BQ.1.1,2022-03-19,0.0,,,weekly,weighted,1.0,region_02
2,FD.2,2022-03-26,0.0,,,weekly,weighted,1.0,region_02
2,BF.11,2022-03-26,0.0,,,weekly,weighted,1.0,region_02
2,B.1.1.529,2022-03-26,0.22958272501178406,0.2960229554901952,0.1717887812334558,weekly,weighted,0.0,region_02
2,BA.2.75.2,2022-03-26,0.0,,,weekly,weighted,1.0,region_02
2,BA.2.75,2022-03-26,0.0,,,weekly,weighted,1.0,region_02
2,XBB.1.5,2022-03-26,0.0,,,weekly,weighted,1.0,region_02
2,XBB.1.9.1,2022-03-26,0.0,,,weekly,weighted,1.0,region_02
2,XBB.1.16,2022-03-26,0.0,,,weekly,weighted,1.0,region_02
2,B.1.617.2,2022-03-26,0.0,,,weekly,weighted,1.0,region_02
2,XBB.2.3,2022-03-26,0.0,,,weekly,weighted,1.0,region_02
2,XBB.1.9.2,2022-03-26,0.0,,,weekly,weighted,1.0,region_02
2,CH.1.1,2022-03-26,0.0,,,weekly,weighted,1.0,region_02
2,BA.2.12.1,2022-03-26,0.14617275153951984,0.2633881765816893,0.06730016108070096,weekly,weighted,1.0,region_02
2,XBB,2022-03-26,0.0,,,weekly,weighted,1.0,region_02
2,BQ.1,2022-03-26,0.0,,,weekly,weighted,1.0,region_02
2,BA.4,2022-03-26,0.0,,,weekly,weighted,1.0,region_02
2,Other,2022-03-26,0.00029297999048135,0.002479119777527343,8.327843606853733e-07,weekly,weighted,1.0,region_02
2,BA.5,2022-03-26,0.0,,,weekly,weighted,1.0,region_02
2,BA.1.1,2022-03-26,0.20616592423004257,0.2659425989669912,0.1545508578419685,weekly,weighted,0.0,region_02
2,BF.7,2022-03-26,0.0,,,weekly,weighted,1.0,region_02
2,BA.5.2.6,2022-03-26,0.0,,,weekly,weighted,1.0,region_02
2,BA.2,2022-03-26,0.6265223852375097,0.7410013843000981,0.5007870521461755,weekly,weighted,0.0,region_02
2,XBB.1.5.1,2022-03-26,0.0,,,weekly,weighted,1.0,region_02
2,BQ.1.1,2022-03-26,0.0,,,weekly,weighted,1.0,region_02
2,BN.1,2022-03-26,0.0,,,weekly,weighted,1.0,region_02
2,BA.4.6,2022-03-26,0.0,,,weekly,weighted,1.0,region_02
2,BN.1,2022-04-02,0.0,,,weekly,weighted,1.0,region_02
2,B.1.617.2,2022-04-02,0.0,,,weekly,weighted,1.0,region_02
2,BA.4.6,2022-04-02,0.0,,,weekly,weighted,1.0,region_02
2,XBB.1.5,2022-04-02,0.0,,,weekly,weighted,1.0,region_02
2,XBB.1.9.2,2022-04-02,0.0,,,weekly,weighted,1.0,region_02
2,BA.5.2.6,2022-04-02,0.0,,,weekly,weighted,1.0,region_02
2,BA.2,2022-04-02,0.6576782475624766,0.7648429487432752,0.5372254263077464,weekly,weighted,0.0,region_02
2,BA.2.75,2022-04-02,0.0,,,weekly,weighted,1.0,region_02
2,XBB.1.16,2022-04-02,0.0,,,weekly,weighted,1.0,region_02
2,BA.4,2022-04-02,0.0,,,weekly,weighted,1.0,region_02
2,BF.7,2022-04-02,0.0,,,weekly,weighted,1.0,region_02
2,B.1.1.529,2022-04-02,0.11316507343541488,0.14772055907682935,0.08429177342490711,weekly,weighted,0.0,region_02
2,XBB,2022-04-02,0.0,,,weekly,weighted,1.0,region_02
2,BF.11,2022-04-02,0.0,,,weekly,weighted,1.0,region_02
2,CH.1.1,2022-04-02,0.0,,,weekly,weighted,1.0,region_02
2,XBB.1.9.1,2022-04-02,0.0,,,weekly,weighted,1.0,region_02
2,FD.2,2022-04-02,0.0,,,weekly,weighted,1.0,region_02
2,BQ.1.1,2022-04-02,0.0,,,weekly,weighted,1.0,region_02
2,XBB.1.5.1,2022-04-02,0.0,,,weekly,weighted,1.0,region_02
2,XBB.2.3,2022-04-02,0.0,,,weekly,weighted,1.0,region_02
2,BA.2.12.1,2022-04-02,0.23163998695937066,0.37107325250452217,0.12499313584782858,weekly,weighted,0.0,region_02
2,Other,2022-04-02,0.001505750222131562,0.005830371752381269,0.00017183114022952247,weekly,weighted,1.0,region_02
2,BA.5,2022-04-02,0.0,,,weekly,weighted,1.0,region_02
2,BQ.1,2022-04-02,0.0,,,weekly,weighted,1.0,region_02
2,BA.1.1,2022-04-02,0.0997702251462375,0.11721787798930612,0.08419813938877158,weekly,weighted,0.0,region_02
2,BA.2.75.2,2022-04-02,0.0,,,weekly,weighted,1.0,region_02
2,XBB.2.3,2022-04-09,0.0,,,weekly,weighted,1.0,region_02
2,B.1.1.529,2022-04-09,0.03349547963589424,0.04857247831920778,0.022050754953589657,weekly,weighted,0.0,region_02
2,Other,2022-04-09,0.0007911614385771691,0.002757488974285347,0.00012186939177969273,weekly,weighted,1.0,region_02
2,BN.1,2022-04-09,0.0,,,weekly,weighted,1.0,region_02
2,BA.2.75.2,2022-04-09,0.0,,,weekly,weighted,1.0,region_02
2,BF.11,2022-04-09,0.0,,,weekly,weighted,1.0,region_02
2,XBB.1.9.1,2022-04-09,0.0,,,weekly,weighted,1.0,region_02
2,BA.5,2022-04-09,0.0,,,weekly,weighted,1.0,region_02
2,XBB.1.5.1,2022-04-09,0.0,,,weekly,weighted,1.0,region_02
2,BA.2,2022-04-09,0.6181964906779203,0.7277283516797153,0.49895619262348523,weekly,weighted,0.0,region_02
2,XBB.1.9.2,2022-04-09,0.0,,,weekly,weighted,1.0,region_02
2,BQ.1.1,2022-04-09,0.0,,,weekly,weighted,1.0,region_02
2,FD.2,2022-04-09,0.0,,,weekly,weighted,1.0,region_02
2,BA.4,2022-04-09,0.0,,,weekly,weighted,1.0,region_02
2,BA.2.12.1,2022-04-09,0.3140172774141485,0.4481374084949493,0.1994789971546693,weekly,weighted,0.0,region_02
2,BQ.1,2022-04-09,0.0,,,weekly,weighted,1.0,region_02
2,BA.1.1,2022-04-09,0.061688415815725005,0.08765716215266896,0.0415556642281658,weekly,weighted,0.0,region_02
2,XBB.1.5,2022-04-09,0.0,,,weekly,weighted,1.0,region_02
2,BA.2.75,2022-04-09,0.0,,,weekly,weighted,1.0,region_02
2,BA.5.2.6,2022-04-09,0.0,,,weekly,weighted,1.0,region_02
2,BA.4.6,2022-04-09,0.0,,,weekly,weighted,1.0,region_02
2,BF.7,2022-04-09,0.0,,,weekly,weighted,1.0,region_02
2,XBB.1.16,2022-04-09,0.0,,,weekly,weighted,1.0,region_02
2,B.1.617.2,2022-04-09,0.0,,,weekly,weighted,1.0,region_02
2,XBB,2022-04-09,0.0,,,weekly,weighted,1.0,region_02
2,CH.1.1,2022-04-09,0.0,,,weekly,weighted,1.0,region_02
2,BF.7,2022-04-16,0.0,,,weekly,weighted,1.0,region_02
2,XBB,2022-04-16,0.0,,,weekly,weighted,1.0,region_02
2,Other,2022-04-16,0.0004047160800836979,0.0020181730023010064,1.847972491802979e-05,weekly,weighted,1.0,region_02
2,BQ.1.1,2022-04-16,0.0,,,weekly,weighted,1.0,region_02
2,BQ.1,2022-04-16,0.0,,,weekly,weighted,1.0,region_02
2,XBB.1.16,2022-04-16,0.0,,,weekly,weighted,1.0,region_02
2,XBB.1.5,2022-04-16,0.0,,,weekly,weighted,1.0,region_02
2,BN.1,2022-04-16,0.0,,,weekly,weighted,1.0,region_02
2,BA.4.6,2022-04-16,0.0,,,weekly,weighted,1.0,region_02
2,BA.5.2.6,2022-04-16,0.0,,,weekly,weighted,1.0,region_02
2,FD.2,2022-04-16,0.0,,,weekly,weighted,1.0,region_02
2,CH.1.1,2022-04-16,0.0,,,weekly,weighted,1.0,region_02
2,BA.5,2022-04-16,0.0,,,weekly,weighted,1.0,region_02
2,BF.11,2022-04-16,0.0,,,weekly,weighted,1.0,region_02
2,BA.4,2022-04-16,0.00018367807265622858,0.0014429257907048957,6.680628437569961e-07,weekly,weighted,1.0,region_02
2,B.1.1.529,2022-04-16,0.029442766401916697,0.03665783684700723,0.02333643520250913,weekly,weighted,0.0,region_02
2,BA.2.75.2,2022-04-16,0.0,,,weekly,weighted,1.0,region_02
2,XBB.1.9.1,2022-04-16,0.0,,,weekly,weighted,1.0,region_02
2,XBB.1.9.2,2022-04-16,0.0,,,weekly,weighted,1.0,region_02
2,BA.2,2022-04-16,0.587675226184557,0.6942635212304458,0.47461080438685865,weekly,weighted,0.0,region_02
2,B.1.617.2,2022-04-16,0.0,,,weekly,weighted,1.0,region_02
2,BA.1.1,2022-04-16,0.02605064289973058,0.0319703987196964,0.02096476959174166,weekly,weighted,0.0,region_02
2,BA.2.75,2022-04-16,0.0,,,weekly,weighted,1.0,region_02
2,BA.2.12.1,2022-04-16,0.38171944528255825,0.4943119967883488,0.27790889621905557,weekly,weighted,0.0,region_02
2,XBB.2.3,2022-04-16,0.0,,,weekly,weighted,1.0,region_02
2,XBB.1.5.1,2022-04-16,0.0,,,weekly,weighted,1.0,region_02
2,BA.4,2022-04-23,0.001137563940945349,0.005799575594766965,4.2154014538757144e-05,weekly,weighted,1.0,region_02
2,BA.1.1,2022-04-23,0.011267812245271378,0.01584086118435312,0.007736933332952542,weekly,weighted,0.0,region_02
2,XBB.1.16,2022-04-23,0.0,,,weekly,weighted,1.0,region_02
2,BA.2.75.2,2022-04-23,0.0,,,weekly,weighted,1.0,region_02
2,BQ.1,2022-04-23,0.0,,,weekly,weighted,1.0,region_02
2,XBB.1.9.1,2022-04-23,0.0,,,weekly,weighted,1.0,region_02
2,BQ.1.1,2022-04-23,0.0,,,weekly,weighted,1.0,region_02
2,BA.2.75,2022-04-23,0.0,,,weekly,weighted,1.0,region_02
2,XBB.2.3,2022-04-23,0.0,,,weekly,weighted,1.0,region_02
2,XBB.1.5.1,2022-04-23,0.0,,,weekly,weighted,1.0,region_02
2,BA.2.12.1,2022-04-23,0.45066529512405396,0.5882303218046824,0.3178197642167409,weekly,weighted,0.0,region_02
2,BA.2,2022-04-23,0.5346663991610209,0.6674213906129202,0.3988356788953145,weekly,weighted,0.0,region_02
2,BA.4.6,2022-04-23,0.0,,,weekly,weighted,1.0,region_02
2,Other,2022-04-23,0.0009997333147351622,0.00415731415170117,8.149597414433396e-05,weekly,weighted,1.0,region_02
2,BF.7,2022-04-23,0.0,,,weekly,weighted,1.0,region_02
2,XBB,2022-04-23,0.0,,,weekly,weighted,1.0,region_02
2,B.1.617.2,2022-04-23,0.0,,,weekly,weighted,1.0,region_02
2,BF.11,2022-04-23,0.0,,,weekly,weighted,1.0,region_02
2,XBB.1.9.2,2022-04-23,0.0,,,weekly,weighted,1.0,region_02
2,BA.5,2022-04-23,0.0,,,weekly,weighted,1.0,region_02
2,BA.5.2.6,2022-04-23,0.0,,,weekly,weighted,1.0,region_02
2,FD.2,2022-04-23,0.0,,,weekly,weighted,1.0,region_02
2,XBB.1.5,2022-04-23,0.0,,,weekly,weighted,1.0,region_02
2,BN.1,2022-04-23,0.0,,,weekly,weighted,1.0,region_02
2,B.1.1.529,2022-04-23,0.012671724942169648,0.017746519493429237,0.0087437313295116,weekly,weighted,0.0,region_02
2,CH.1.1,2022-04-23,0.0,,,weekly,weighted,1.0,region_02
2,BA.2,2022-04-30,0.4992113943193473,0.634005000778273,0.3642534099373163,weekly,weighted,0.0,region_02
2,BF.7,2022-04-30,0.0,,,weekly,weighted,1.0,region_02
2,BQ.1,2022-04-30,0.0,,,weekly,weighted,1.0,region_02
2,BA.2.75,2022-04-30,0.0,,,weekly,weighted,1.0,region_02
2,XBB.1.16,2022-04-30,0.0,,,weekly,weighted,1.0,region_02
2,CH.1.1,2022-04-30,0.0,,,weekly,weighted,1.0,region_02
2,BN.1,2022-04-30,0.0,,,weekly,weighted,1.0,region_02
2,XBB.1.9.2,2022-04-30,0.0,,,weekly,weighted,1.0,region_02
2,Other,2022-04-30,0.0018061273273060276,0.010377327719217367,4.515064427868607e-05,weekly,weighted,1.0,region_02
2,BA.5,2022-04-30,0.0009033138440845347,0.0029976079763121776,0.00013720007834247552,weekly,weighted,1.0,region_02
2,FD.2,2022-04-30,0.0,,,weekly,weighted,1.0,region_02
2,XBB,2022-04-30,0.0,,,weekly,weighted,1.0,region_02
2,XBB.1.5.1,2022-04-30,0.0,,,weekly,weighted,1.0,region_02
2,BF.11,2022-04-30,0.0,,,weekly,weighted,1.0,region_02
2,XBB.1.5,2022-04-30,0.0,,,weekly,weighted,1.0,region_02
2,BA.4,2022-04-30,0.0017516413247402388,0.006780512459880188,0.00017432566780867755,weekly,weighted,1.0,region_02
2,XBB.2.3,2022-04-30,0.0,,,weekly,weighted,1.0,region_02
2,BA.1.1,2022-04-30,0.012225991881945508,0.03549028516692269,0.0024998298750313263,weekly,weighted,1.0,region_02
2,BA.5.2.6,2022-04-30,0.0,,,weekly,weighted,1.0,region_02
2,BQ.1.1,2022-04-30,0.0,,,weekly,weighted,1.0,region_02
2,B.1.617.2,2022-04-30,0.00043963967247538367,0.0037565818832565874,1.0371816969291753e-06,weekly,weighted,1.0,region_02
2,XBB.1.9.1,2022-04-30,0.0,,,weekly,weighted,1.0,region_02
2,BA.4.6,2022-04-30,0.0,,,weekly,weighted,1.0,region_02
2,BA.2.12.1,2022-04-30,0.512263192070855,0.6176732977231344,0.4062719411320156,weekly,weighted,0.0,region_02
2,BA.2.75.2,2022-04-30,0.0,,,weekly,weighted,1.0,region_02
2,B.1.1.529,2022-04-30,0.009401271119713733,0.014581298300375483,0.0057331410547097165,weekly,weighted,0.0,region_02
2,BA.5.2.6,2022-05-07,0.0,,,weekly,weighted,1.0,region_02
2,BA.2.12.1,2022-05-07,0.5942741679210289,0.6500532311551711,0.5366267690471574,weekly,weighted,0.0,region_02
2,XBB.1.5,2022-05-07,0.0,,,weekly,weighted,1.0,region_02
2,BA.2.75,2022-05-07,0.0,,,weekly,weighted,1.0,region_02
2,BN.1,2022-05-07,0.0,,,weekly,weighted,1.0,region_02
2,BQ.1.1,2022-05-07,0.0,,,weekly,weighted,1.0,region_02
2,XBB,2022-05-07,0.0,,,weekly,weighted,1.0,region_02
2,BA.5,2022-05-07,0.0025164252194594407,0.0058689743128357615,0.0008181886859142571,weekly,weighted,1.0,region_02
2,XBB.1.16,2022-05-07,0.0,,,weekly,weighted,1.0,region_02
2,XBB.1.9.1,2022-05-07,0.0,,,weekly,weighted,1.0,region_02
2,B.1.1.529,2022-05-07,0.00945404078811405,0.01557292509824035,0.005312779918313,weekly,weighted,0.0,region_02
2,FD.2,2022-05-07,0.0,,,weekly,weighted,1.0,region_02
2,B.1.617.2,2022-05-07,0.0,,,weekly,weighted,1.0,region_02
2,BQ.1,2022-05-07,0.0,,,weekly,weighted,1.0,region_02
2,BA.4.6,2022-05-07,0.0,,,weekly,weighted,1.0,region_02
2,BA.4,2022-05-07,0.0030441451342585837,0.006359097880444302,0.0011956345156899,weekly,weighted,1.0,region_02
2,XBB.2.3,2022-05-07,0.0,,,weekly,weighted,1.0,region_02
2,XBB.1.9.2,2022-05-07,0.0,,,weekly,weighted,1.0,region_02
2,BF.11,2022-05-07,0.0,,,weekly,weighted,1.0,region_02
2,BA.1.1,2022-05-07,0.003952777300796912,0.008879430318141627,0.0013689707437365148,weekly,weighted,1.0,region_02
2,BA.2.75.2,2022-05-07,0.0,,,weekly,weighted,1.0,region_02
2,CH.1.1,2022-05-07,0.0,,,weekly,weighted,1.0,region_02
2,BF.7,2022-05-07,0.0,,,weekly,weighted,1.0,region_02
2,BA.2,2022-05-07,0.39410968212520375,0.4511273474085565,0.3391546548581591,weekly,weighted,0.0,region_02
2,Other,2022-05-07,0.0021474007402966194,0.004656779346987559,0.0008505076278856847,weekly,weighted,1.0,region_02
2,XBB.1.5.1,2022-05-07,0.0,,,weekly,weighted,1.0,region_02
2,XBB.1.5.1,2022-05-14,0.0,,,weekly,weighted,1.0,region_02
2,BA.4,2022-05-14,0.004603123529909157,0.010352977532513238,0.0016137994695169181,weekly,weighted,1.0,region_02
2,BA.2.12.1,2022-05-14,0.6242836797237397,0.6921378123760223,0.5525972425937653,weekly,weighted,0.0,region_02
2,B.1.617.2,2022-05-14,0.0,,,weekly,weighted,1.0,region_02
2,BA.2.75,2022-05-14,0.0,,,weekly,weighted,1.0,region_02
2,BN.1,2022-05-14,0.0,,,weekly,weighted,1.0,region_02
2,BA.1.1,2022-05-14,0.0014483633327899998,0.0031549729379441323,0.000532278306576753,weekly,weighted,1.0,region_02
2,Other,2022-05-14,0.002097839259124337,0.008548598115642821,0.00019881756677615,weekly,weighted,1.0,region_02
2,B.1.1.529,2022-05-14,0.0009506908289039901,0.00243860588176171,0.0003871086767557411,weekly,weighted,1.0,region_02
2,XBB.1.5,2022-05-14,0.0,,,weekly,weighted,1.0,region_02
2,BA.5.2.6,2022-05-14,0.0,,,weekly,weighted,1.0,region_02
2,BA.5,2022-05-14,0.0053320947407307145,0.010650205634990462,0.0022494831759178042,weekly,weighted,1.0,region_02
2,XBB,2022-05-14,0.0,,,weekly,weighted,1.0,region_02
2,BA.2,2022-05-14,0.36198834896087645,0.430017939209938,0.2979484862089157,weekly,weighted,0.0,region_02
2,XBB.1.9.1,2022-05-14,0.0,,,weekly,weighted,1.0,region_02
2,BA.4.6,2022-05-14,0.0,,,weekly,weighted,1.0,region_02
2,FD.2,2022-05-14,0.0,,,weekly,weighted,1.0,region_02
2,XBB.1.9.2,2022-05-14,0.0,,,weekly,weighted,1.0,region_02
2,XBB.2.3,2022-05-14,0.0,,,weekly,weighted,1.0,region_02
2,BF.7,2022-05-14,0.0,,,weekly,weighted,1.0,region_02
2,BF.11,2022-05-14,0.0,,,weekly,weighted,1.0,region_02
2,CH.1.1,2022-05-14,0.0,,,weekly,weighted,1.0,region_02
2,BQ.1,2022-05-14,0.0,,,weekly,weighted,1.0,region_02
2,XBB.1.16,2022-05-14,0.0,,,weekly,weighted,1.0,region_02
2,BQ.1.1,2022-05-14,0.0,,,weekly,weighted,1.0,region_02
2,BA.2.75.2,2022-05-14,0.0,,,weekly,weighted,1.0,region_02
2,BA.4,2022-05-21,0.010968168044374043,0.019312600915630612,0.005581932585863795,weekly,weighted,0.0,region_02
2,XBB.2.3,2022-05-21,0.0,,,weekly,weighted,1.0,region_02
2,CH.1.1,2022-05-21,0.0,,,weekly,weighted,1.0,region_02
