usa_or_hhsregion,region,Date,AY.3_share,AY.3_marker,B.1_share,B.1_marker,B.1.1_share,B.1.1_marker,B.1.1.519_share,B.1.1.519_marker,B.1.1.529_share,B.1.1.529_marker,B.1.1.7_share,B.1.1.7_marker,B.1.2_share,B.1.2_marker,B.1.351_share,B.1.351_marker,B.1.427_share,B.1.427_marker,B.1.429_share,B.1.429_marker,B.1.525_share,B.1.525_marker,B.1.526_share,B.1.526_marker,B.1.526.1_share,B.1.526.1_marker,B.1.526.2_share,B.1.526.2_marker,B.1.596_share,B.1.596_marker,B.1.617.2_share,B.1.617.2_marker,B.1.621_share,B.1.621_marker,B.1.621.1_share,B.1.621.1_marker,B.1.626_share,B.1.626_marker,B.1.628_share,B.1.628_marker,B.1.637_share,B.1.637_marker,BA.1.1_share,BA.1.1_marker,BA.2_share,BA.2_marker,BA.2.12.1_share,BA.2.12.1_marker,BA.4_share,BA.4_marker,BA.4.6_share,BA.4.6_marker,BA.5_share,BA.5_marker,BA.5.2.6_share,BA.5.2.6_marker,BF.7_share,BF.7_marker,BN.1_share,BN.1_marker,BQ.1_share,BQ.1_marker,BQ.1.1_share,BQ.1.1_marker,CH.1.1_share,CH.1.1_marker,EG.5_share,EG.5_marker,FL.1.5.1_share,FL.1.5.1_marker,GK.1.1_share,GK.1.1_marker,GK.2_share,GK.2_marker,HK.3_share,HK.3_marker,HV.1_share,HV.1_marker,JD.1.1_share,JD.1.1_marker,JG.3_share,JG.3_marker,JN.1_share,JN.1_marker,JN.1.13.1_share,JN.1.13.1_marker,JN.1.7_share,JN.1.7_marker,JN.1.8.1_share,JN.1.8.1_marker,KP.2_share,KP.2_marker,KP.2.3_share,KP.2.3_marker,KP.3_share,KP.3_marker,KP.3.1.1_share,KP.3.1.1_marker,LB.1_share,LB.1_marker,LB.1.3.1_share,LB.1.3.1_marker,LF.7_share,LF.7_marker,LP.8.1_share,LP.8.1_marker,MC.1_share,MC.1_marker,MC.10.1_share,MC.10.1_marker,NB.1.8.1_share,NB.1.8.1_marker,P.1_share,P.1_marker,P.2_share,P.2_marker,XBB_share,XBB_marker,XBB.1.16_share,XBB.1.16_marker,XBB.1.16.1_share,XBB.1.16.1_marker,XBB.1.16.11_share,XBB.1.16.11_marker,XBB.1.16.15_share,XBB.1.16.15_marker,XBB.1.16.6_share,XBB.1.16.6_marker,XBB.1.5_share,XBB.1.5_marker,XBB.1.5.1_share,XBB.1.5.1_marker,XBB.1.9.1_share,XBB.1.9.1_marker,XBB.2.3_share,XBB.2.3_marker,XEC_share,XEC_marker,XFG_share,XFG_marker,AY.2_share,AY.2_marker,BA.2.86_share,BA.2.86_marker,FD.2_share,FD.2_marker,JF.1_share,JF.1_marker,XBB.1.9.2_share,XBB.1.9.2_marker,BA.2.75_share,BA.2.75_marker,BA.2.75.2_share,BA.2.75.2_marker,BF.11_share,BF.11_marker,EG.5.1.8_share,EG.5.1.8_marker,EG.6.1_share,EG.6.1_marker,FD.1.1_share,FD.1.1_marker,GE.1_share,GE.1_marker,HF.1_share,HF.1_marker,JN.1.11.1_share,JN.1.11.1_marker,JN.1.13_share,JN.1.13_marker,JN.1.16_share,JN.1.16_marker,JN.1.16.1_share,JN.1.16.1_marker,JN.1.18_share,JN.1.18_marker,KP.1.1_share,KP.1.1_marker,KP.1.1.3_share,KP.1.1.3_marker,KS.1_share,KS.1_marker,LP.1_share,LP.1_marker,MC.19_share,MC.19_marker,NW.1_share,NW.1_marker,XBB.1.5.10_share,XBB.1.5.10_marker,XBB.1.5.70_share,XBB.1.5.70_marker,XBB.1.5.72_share,XBB.1.5.72_marker,XFC_share,XFC_marker,XFG.14.1_share,XFG.14.1_marker,KP.2.15_share,KP.2.15_marker,MC.28.1_share,MC.28.1_marker,XEQ_share,XEQ_marker,A.2.5_share,A.2.5_marker,B.1.617.1_share,B.1.617.1_marker,JN.1.32_share,JN.1.32_marker,KV.2_share,KV.2_marker,LF.3.1_share,LF.3.1_marker,AY.1_share,AY.1_marker,EU.1.1_share,EU.1.1_marker,FE.1.1_share,FE.1.1_marker,JN.1.18.6_share,JN.1.18.6_marker,JN.1.4.3_share,JN.1.4.3_marker,KP.1.2_share,KP.1.2_marker,KP.4.1_share,KP.4.1_marker,KQ.1_share,KQ.1_marker,KW.1.1_share,KW.1.1_marker,LF.7.9_share,LF.7.9_marker,PA.1_share,PA.1_marker,PQ.17_share,PQ.17_marker,XBB.1.42.2_share,XBB.1.42.2_marker,XBB.1.5.59_share,XBB.1.5.59_marker,XBB.1.5.68_share,XBB.1.5.68_marker,XDP_share,XDP_marker,XDV.1_share,XDV.1_marker,XEC.4_share,XEC.4_marker,XFG.1_share,XFG.1_marker,XFG.1.1_share,XFG.1.1_marker,XFG.6_share,XFG.6_marker,XFV_share,XFV_marker,XFZ_share,XFZ_marker
1,region_01,2021-01-30,,,0.07895244434399999,2.0,,,,,,,,,0.3202540837225,1.0,,,,,0.03816493569583334,2.0,,,0.01722421125,2.0,,,,,0.063954884185,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,region_01,2021-02-06,,,0.069911549706,0.0,,,,,,,,,0.3081584461025,0.0,,,,,0.030601009805000003,0.0,,,0.029631846509166664,0.0,,,,,0.05540404794625,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,region_01,2021-02-13,,,0.060870655068000004,0.0,0.01539897453,2.0,0.01362541793888889,2.0,,,0.034757880494166664,1.0,0.2960628084825,0.0,,,0.011456696471666666,2.0,0.02303708391416667,0.0,0.0107926419,2.0,0.04203948176833333,0.0,0.008924720496666667,2.0,0.007116803902,2.0,0.046853211707499995,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010256279465555554,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,region_01,2021-02-20,,,0.0504101671285,0.0,0.01105811866,0.0,0.01773786027388889,0.0,,,0.07450822802833335,0.0,0.273479877038125,0.0,,,0.01148319419,0.0,0.027013901465833337,0.0,0.0090914430525,0.0,0.05868047111125,0.0,0.014759215836666667,0.0,0.021646722841833332,0.0,0.044767460319999994,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009718129720555555,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,region_01,2021-02-27,,,0.039949679189,0.0,0.00671726279,0.0,0.02185030260888889,0.0,,,0.1142585755625,0.0,0.25089694559375,0.0,0.00624623731875,2.0,0.011509691908333335,0.0,0.0309907190175,0.0,0.007390244205,0.0,0.07532146045416667,0.0,0.020593711176666668,0.0,0.036176641781666664,0.0,0.0426817089325,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009179979975555556,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,region_01,2021-03-06,,,,,,,,,,,0.170923769474,0.0,,,0.006505600293958334,0.0,0.02058517374,0.0,0.0560397692,0.0,0.0109183057225,0.0,0.14113309607,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,region_01,2021-03-13,,,,,,,,,,,0.25339758098200005,0.0,,,0.006764963269166667,0.0,0.01079151034,0.0,0.03939355165,0.0,0.008834064705,0.0,0.1821678504375,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01563103292,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,region_01,2021-03-20,,,,,,,,,,,0.33382473588,0.0,,,0.007024326244375,0.0,0.01689125411,0.0,0.03181044385,0.0,0.008458998112500001,0.0,0.16483468935,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028503670170000002,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,region_01,2021-03-27,,,,,,,,,,,0.382066750526,0.0,,,0.007283689219583334,0.0,0.01342244726,0.0,0.02741702273,0.0,0.00808393152,0.0,0.2189104072775,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045311705768,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,region_01,2021-04-03,,,,,,,,,,,0.417671525478,0.0,,,0.007543052194791667,0.0,0.00707971444,0.0,0.02706900239,0.0,0.007302503685,0.0,0.23029223829249998,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047615285964,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,region_01,2021-04-10,,,,,,,,,,,0.45006122589,0.0,,,0.00780241517,0.0,0.0075046278050000005,0.0,0.01234175917,0.0,0.008390555392499999,0.0,0.2261620536425,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.065052651612,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,region_01,2021-04-17,,,,,,,,,,,0.49829559326399997,0.0,,,0.00552501809,0.0,0.00792954117,0.0,0.01461303607,0.0,0.008586033015000001,0.0,0.2332431674,0.0,,,,,,,0.003017095522,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.056985545902,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,region_01,2021-04-24,,,,,,,,,,,0.511068511008,0.0,,,,,0.0045286282,0.0,0.01157315541,0.0,0.015014023752500001,0.0,0.2323476001625,0.0,,,,,,,0.0036596584619999995,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.079310688376,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,region_01,2021-05-01,,,,,,,,,,,0.531718009712,0.0,,,,,0.00222436385,0.0,0.00848461129,0.0,0.0148542055425,0.0,0.2301148772225,0.0,,,,,,,0.009979030861999999,0.0,0.002277866005,2.0,0.00533407566,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.102578490974,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,region_01,2021-05-08,,,,,,,,,,,0.5233020101257143,0.0,,,,,,,,,0.01087948121,0.0,0.22679295763500001,0.0,,,,,,,0.01609965893717647,0.0,0.005621752118125,0.0,0.00799238938,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.099941353502,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,region_01,2021-05-15,,,,,,,,,,,0.5140215092244445,0.0,,,,,,,,,0.009211074325,0.0,0.21856086328500002,0.0,,,,,,,0.024888707688850573,0.0,0.00896563823125,0.0,0.007699619745,0.0,,,0.00485913316,2.0,0.06942716986,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1087566111225,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,region_01,2021-05-22,,,,,,,,,,,0.552793794871,0.0,,,,,,,,,0.01138723432,0.0,0.16515261804166667,0.0,,,,,,,0.04320084511022727,0.0,0.01374233669,0.0,0.009704040130000001,0.0,,,0.00649106223,0.0,0.07232387364,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12012292165249999,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,region_01,2021-05-29,,,,,,,,,,,0.43986481428199997,0.0,,,,,,,,,,,0.209886529795,0.0,,,,,,,0.06021991317113637,0.0,0.034259486943333334,0.0,0.02777823014,0.0,0.011373054705,2.0,0.01255448442,0.0,0.10692898184,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11793874856125,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,region_01,2021-06-05,,,,,,,,,,,0.44489555656899993,0.0,,,,,,,,,,,0.16645424068166667,0.0,,,,,,,0.07639671430736843,0.0,0.13159000377,0.0,0.1279669217775,0.0,,,0.01154537373074074,0.0,0.04532044381,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1171401459725,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,region_01,2021-06-12,,,,,,,,,,,0.39645495679666665,0.0,,,,,,,,,,,0.17636187871166667,0.0,,,,,,,0.04863965194505747,0.0,0.08613693760624999,0.0,0.145508781075,0.0,,,0.010536263041481482,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10058958549,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,region_01,2021-06-19,,,,,,,,,,,0.25464296341000003,0.0,,,,,,,,,,,0.1310473941275,0.0,,,,,,,0.2504640089713793,0.0,0.17417088647666668,0.0,0.168873019515,0.0,,,0.009527152352222222,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09667387480666667,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,region_01,2021-06-26,,,,,,,,,,,0.14616526994444445,0.0,,,,,,,,,,,0.12204694300800001,0.0,,,,,,,0.3358475946148276,0.0,0.18983280162000002,0.0,0.1504677832125,0.0,,,0.008518041662962963,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11339405737875,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,region_01,2021-07-03,,,,,,,,,,,0.14929648406,0.0,,,,,,,,,,,0.05124426261,0.0,,,,,,,0.5133930094710465,0.0,0.10940808523250001,0.0,0.068275582045,0.0,,,0.007508930973703703,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.055509714875000005,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,region_01,2021-07-10,0.06190950796,2.0,,,,,,,,,0.08653440021166667,0.0,,,,,,,,,,,,,,,,,,,0.7770748802202273,0.0,0.097953923045,0.0,0.088174577805,0.0,,,0.0064998202844444445,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.033011828316250005,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,region_01,2021-07-17,0.12081513554000001,0.0,,,,,,,,,0.023772316363333334,0.0,,,,,,,,,,,,,,,,,,,0.9142926030379069,0.0,0.02334025502,0.0,,,,,0.005490709595185186,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010513941757499999,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,region_01,2021-07-24,0.086163606495,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9532057175582955,0.0,0.01110816263875,0.0,,,,,0.004481598905925926,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005805340015,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,region_01,2021-07-31,0.10895317048,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9540662059832185,0.0,0.013198486530000001,0.0,,,,,0.0034724882166666665,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010832394474285715,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,region_01,2021-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9781089030032557,0.0,0.00269685251,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0060963670275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,region_01,2021-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9864616805604762,0.0,0.0030228872,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,region_01,2021-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9859221336390476,0.0,0.00334892189,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,region_01,2021-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9898518423239285,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,region_01,2021-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9952576487529269,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,region_01,2021-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9982353098692499,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,region_01,2021-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.997404498818395,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
