Date,A.2.5_share,A.2.5_marker,AY.1_share,AY.1_marker,AY.2_share,AY.2_marker,AY.3_share,AY.3_marker,B.1_share,B.1_marker,B.1.1_share,B.1.1_marker,B.1.1.519_share,B.1.1.519_marker,B.1.1.529_share,B.1.1.529_marker,B.1.1.7_share,B.1.1.7_marker,B.1.2_share,B.1.2_marker,B.1.351_share,B.1.351_marker,B.1.427_share,B.1.427_marker,B.1.429_share,B.1.429_marker,B.1.525_share,B.1.525_marker,B.1.526_share,B.1.526_marker,B.1.526.1_share,B.1.526.1_marker,B.1.526.2_share,B.1.526.2_marker,B.1.596_share,B.1.596_marker,B.1.617_share,B.1.617_marker,B.1.617.1_share,B.1.617.1_marker,B.1.617.2_share,B.1.617.2_marker,B.1.617.3_share,B.1.617.3_marker,B.1.621_share,B.1.621_marker,B.1.621.1_share,B.1.621.1_marker,B.1.626_share,B.1.626_marker,B.1.628_share,B.1.628_marker,B.1.637_share,B.1.637_marker,BA.1.1_share,BA.1.1_marker,BA.2_share,BA.2_marker,BA.2.12.1_share,BA.2.12.1_marker,BA.2.75_share,BA.2.75_marker,BA.2.75.2_share,BA.2.75.2_marker,BA.2.86_share,BA.2.86_marker,BA.3.2_share,BA.3.2_marker,BA.4_share,BA.4_marker,BA.4.6_share,BA.4.6_marker,BA.5_share,BA.5_marker,BA.5.2.6_share,BA.5.2.6_marker,BF.11_share,BF.11_marker,BF.7_share,BF.7_marker,BN.1_share,BN.1_marker,BQ.1_share,BQ.1_marker,BQ.1.1_share,BQ.1.1_marker,CH.1.1_share,CH.1.1_marker,EG.5_share,EG.5_marker,EG.5.1.8_share,EG.5.1.8_marker,EG.6.1_share,EG.6.1_marker,EU.1.1_share,EU.1.1_marker,FD.1.1_share,FD.1.1_marker,FD.2_share,FD.2_marker,FE.1.1_share,FE.1.1_marker,FL.1.5.1_share,FL.1.5.1_marker,GE.1_share,GE.1_marker,GK.1.1_share,GK.1.1_marker,GK.2_share,GK.2_marker,HF.1_share,HF.1_marker,HK.3_share,HK.3_marker,HV.1_share,HV.1_marker,JD.1.1_share,JD.1.1_marker,JF.1_share,JF.1_marker,JG.3_share,JG.3_marker,JN.1_share,JN.1_marker,JN.1.11.1_share,JN.1.11.1_marker,JN.1.13_share,JN.1.13_marker,JN.1.13.1_share,JN.1.13.1_marker,JN.1.16_share,JN.1.16_marker,JN.1.16.1_share,JN.1.16.1_marker,JN.1.18_share,JN.1.18_marker,JN.1.18.6_share,JN.1.18.6_marker,JN.1.32_share,JN.1.32_marker,JN.1.4.3_share,JN.1.4.3_marker,JN.1.7_share,JN.1.7_marker,JN.1.8.1_share,JN.1.8.1_marker,KP.1.1_share,KP.1.1_marker,KP.1.1.3_share,KP.1.1.3_marker,KP.1.2_share,KP.1.2_marker,KP.2_share,KP.2_marker,KP.2.15_share,KP.2.15_marker,KP.2.3_share,KP.2.3_marker,KP.3_share,KP.3_marker,KP.3.1.1_share,KP.3.1.1_marker,KP.4.1_share,KP.4.1_marker,KQ.1_share,KQ.1_marker,KS.1_share,KS.1_marker,KV.2_share,KV.2_marker,KW.1.1_share,KW.1.1_marker,LB.1_share,LB.1_marker,LB.1.3.1_share,LB.1.3.1_marker,LF.3.1_share,LF.3.1_marker,LF.7_share,LF.7_marker,LF.7.2.1_share,LF.7.2.1_marker,LF.7.7.1_share,LF.7.7.1_marker,LF.7.7.2_share,LF.7.7.2_marker,LF.7.9_share,LF.7.9_marker,LP.1_share,LP.1_marker,LP.8.1_share,LP.8.1_marker,MC.1_share,MC.1_marker,MC.10.1_share,MC.10.1_marker,MC.19_share,MC.19_marker,MC.28.1_share,MC.28.1_marker,NB.1.8.1_share,NB.1.8.1_marker,NW.1_share,NW.1_marker,P.1_share,P.1_marker,P.2_share,P.2_marker,PA.1_share,PA.1_marker,PQ.17_share,PQ.17_marker,PQ.17.11_share,PQ.17.11_marker,PQ.2.1.6_share,PQ.2.1.6_marker,PQ.2.8.1_share,PQ.2.8.1_marker,RV.1_share,RV.1_marker,XBB_share,XBB_marker,XBB.1.16_share,XBB.1.16_marker,XBB.1.16.1_share,XBB.1.16.1_marker,XBB.1.16.11_share,XBB.1.16.11_marker,XBB.1.16.15_share,XBB.1.16.15_marker,XBB.1.16.17_share,XBB.1.16.17_marker,XBB.1.16.6_share,XBB.1.16.6_marker,XBB.1.42.2_share,XBB.1.42.2_marker,XBB.1.5_share,XBB.1.5_marker,XBB.1.5.1_share,XBB.1.5.1_marker,XBB.1.5.10_share,XBB.1.5.10_marker,XBB.1.5.59_share,XBB.1.5.59_marker,XBB.1.5.68_share,XBB.1.5.68_marker,XBB.1.5.70_share,XBB.1.5.70_marker,XBB.1.5.72_share,XBB.1.5.72_marker,XBB.1.9.1_share,XBB.1.9.1_marker,XBB.1.9.2_share,XBB.1.9.2_marker,XBB.2.3_share,XBB.2.3_marker,XBB.2.3.8_share,XBB.2.3.8_marker,XDP_share,XDP_marker,XDV.1_share,XDV.1_marker,XEC_share,XEC_marker,XEC.4_share,XEC.4_marker,XEK_share,XEK_marker,XEQ_share,XEQ_marker,XFC_share,XFC_marker,XFG_share,XFG_marker,XFG.1_share,XFG.1_marker,XFG.1.1_share,XFG.1.1_marker,XFG.10.4_share,XFG.10.4_marker,XFG.14.1_share,XFG.14.1_marker,XFG.2.5.1_share,XFG.2.5.1_marker,XFG.23.1.3_share,XFG.23.1.3_marker,XFG.6_share,XFG.6_marker,XFV_share,XFV_marker,XFY_share,XFY_marker,XFZ_share,XFZ_marker,n_marker_1,n_marker_2,n_marker_0,n_marker_1_wk
2023-03-18,,,,,,,,,,,,,,,0.00012558630114648,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0008847039134707,0.0,0.0,0.0,0.0008519825176335399,0.0,0.00027588547673069997,0.0,,,,,0.00035652760416264004,0.0,0.0,0.0,0.0034574977587907797,0.0,0.0,0.0,0.0,0.0,0.00088288742117578,0.0,0.0019869046285748,0.0,0.01620835736393924,0.0,0.0426151685416698,0.0,0.0108234021812677,0.0,,,,,,,,,,,0.012364118592813575,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01913607530295846,0.0,0.007512352312914975,0.0,,,,,,,,,,,,,0.8407583355903625,0.0,0.01457759290933604,0.0,,,,,,,,,,,0.02200638055801384,0.0,0.006175238755531575,0.0,0.0024429319892078,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,25,62
2023-03-25,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,0.000741214520530725,0.0,0.000364649298717225,0.0,0.0002958788342463333,0.0,9.5511950348675e-05,0.0,0.000153051194502,0.0,,,,,0.0,0.0,0.0,0.0,0.002872185432352075,0.0,0.0,0.0,0.0,0.0,0.00062770582735535,0.0,0.002659588528331325,0.0,0.0096526201814413,0.0,0.03622283972799775,0.0,0.008844217518344475,0.0,,,,,,,,,,,0.012811893830075825,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022532043047249276,0.0,0.011182062793523025,0.0,,,,,,,,,,,,,0.8249311149120331,0.0,0.019126060418784577,0.0,,,,,,,,,,,0.0300966678187251,0.0,0.010881948983296676,0.0,0.0039775050245225,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,25,63
2023-04-01,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.00022526398242913334,0.0,0.0,0.0,0.0003507296205498,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0017348885691414,0.0,0.0,0.0,0.0,0.0,0.00015582852938673334,0.0,0.000130126150907,0.0,0.004699497794111533,0.0,0.018740439166625267,0.0,0.0124688791111111,0.0,,,,,,,,,,,0.0105845630168914,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023339528590440698,0.0,0.019446373606721534,0.0,,,,,,,,,,,,,0.8414655725161234,0.0,0.018881373728315,0.0,,,,,,,,,,,0.032517691453297894,0.0,0.009789131271342367,0.0,0.0069922069087624,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,25,64
2023-04-08,,,,,,,,,,,,,,,4.822238770425e-05,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.00044415336742525,0.0,0.0,0.0,0.00024410853802685,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.000779539666837,0.0,0.00015869109120100002,0.0,0.0,0.0,0.0,0.0,0.0007167458534240001,0.0,0.00466576160397375,0.0,0.01875386945903295,0.0,0.00995164411142465,0.0,,,,,,,,,,,0.0104355397634208,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0220762118697166,0.0,0.0273417476564645,0.0,,,,,,,,,,,,,0.8181178271770477,0.0,0.01590798003599045,0.0,,,,,,,,,,,0.0462557412683963,0.0,0.0159785402938723,0.0,0.0080417450517416,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,25,65
2023-04-15,,,,,,,,,,,,,,,0.00035018926540606723,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0005196820367762163,0.0,0.00015273947078221637,0.0,0.0003741893791646055,0.0,0.0,0.0,0.0,,,,0.0,0.0,4.763952004460769e-05,0.0,0.0014055638023736255,0.0,0.00013525243292938728,0.0,7.985867692195091e-05,0.0,1.4456584636362265e-05,0.0,0.0011795882939953236,0.0,0.00528882260180328,0.0,0.017053402045910954,0.0,0.008133125466040544,0.0,0.0020518889376783607,1.0,0.0,,0.0,,0.0012958843166975193,2.0,0.0005781941696719604,2.0,0.014243767732246303,0.0,0.0021666285890834633,2.0,0.0,,0.0004910181905870063,2.0,0.0,,0.0,,0.0,,0.0,,4.806106679437298e-05,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,0.0,,,,,,,,,,,,0.021691177040338464,0.0,0.023415821214968463,0.0,0.009515345458769088,2.0,9.994671245289167e-05,2.0,0.0,,0.0,,0.0001658791837090196,2.0,0.0,,0.7842109269566007,0.0,0.021561032940040886,0.0,0.007593366572246752,2.0,0.001091047044039894,2.0,0.003589790820394808,2.0,0.00010192860933477084,2.0,0.0011007402790709818,2.0,0.04120985350825566,0.0,0.01564859644594513,0.0,0.009887745299122506,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,2,12,25,0
2023-04-22,,,,,,,,,,,,,,,0.0003634561213904456,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,0.0005888974839380106,0.0,0.0012920861352828036,0.0,0.0003570463983043656,0.0,0.0005484046638382824,0.0,0.00010744118917497751,0.0,0.0,,,,0.0,0.0,2.3819760022303844e-05,0.0,0.0017745132757168414,0.0,0.00015685140945659827,0.0,3.992933846097546e-05,0.0,7.228292318181132e-06,0.0,0.0007313065862604813,0.0,0.003862497526960192,0.0,0.012762959466330135,0.0,0.008412600766792093,0.0,0.001966320452979378,0.0,0.0,,0.00015857234059994896,2.0,0.0029401324561778627,0.0,0.000598485984482926,0.0,0.013367877694110176,0.0,0.0028835179187947967,0.0,0.0,,0.0003532984842422094,0.0,0.0,,0.0,,0.0,,0.0,,2.403053339718649e-05,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,0.0,,,,,,,,,,,,0.026210973936098544,0.0,0.033024895793259706,0.0,0.012602621439361413,0.0,0.00036305797849909893,0.0,0.0,,0.0,,0.00021970111593672158,0.0,2.4178213211773914e-05,2.0,0.7545275345996574,0.0,0.019574251553350977,0.0,0.008517632985768683,0.0,0.001863815141476495,0.0,0.0047752451165041475,0.0,0.00047065741296132706,0.0,0.0008135920978383589,0.0,0.048690060849743616,0.0,0.019053637985804818,0.0,0.013961457891659361,0.0,0.0002599766842049713,2.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,0,3,39,1
2023-04-29,,,,,,,,,,,,,,,0.00037672297737482405,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,0.001177794967876021,0.0,0.0020644902337893906,0.0,0.0005613533258265149,0.0,0.0007226199485119593,0.0,0.00021488237834995502,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0021434627490600575,0.0,0.00017845038598380926,0.0,0.0,0.0,0.0,0.0,0.0002830248785256389,0.0,0.002436172452117104,0.0,0.008472516886749314,0.0,0.00869207606754364,0.0,0.0018807519682803957,0.0,0.0,,0.0003171446811998979,0.0,0.004584380595658206,0.0,0.0006187777992938916,0.0,0.01249198765597405,0.0,0.0036004072485061305,0.0,0.0,,0.00021557877789741252,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,0.0,,,,,,,,,,,,0.030730770831858628,0.0,0.04263397037155094,0.0,0.01568989741995374,0.0,0.0006261692445453062,0.0,0.0,,0.0,,0.00027352304816442353,0.0,4.835642642354783e-05,0.0,0.7248441422427142,0.0,0.01758747016666107,0.0,0.009441899399290615,0.0,0.002636583238913096,0.0,0.005960699412613487,0.0,0.0008393862165878833,0.0,0.000526443916605736,0.0,0.056170268191231575,0.0,0.022458679525664507,0.0,0.018035170484196214,0.0,0.0005199533684099426,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,0,0,42,2
2023-05-06,,,,,,,,,,,,,,,0.00024074386555167522,0.0,,,,,,,,,,,,,,,,,,,,,,,,,6.498597549406038e-05,0.0,,,,,,,,,,,,,0.0005888974839380106,0.0,0.0016294410253746255,0.0,0.00028067666291325743,0.0,0.0006919266097108786,0.0,0.00010744118917497751,0.0,0.0,,,,2.8797421726000942e-05,0.0,0.0,0.0,0.0018595475991058203,0.0,0.00013862651817983198,0.0,0.0,0.0,2.7628667234774038e-05,0.0,0.0006848112787707732,0.0,0.001743026307262835,0.0,0.008389865421637287,0.0,0.008397231268475807,0.0,0.0030990941860380644,0.0,0.0,,0.00047121419326377187,0.0,0.004693762967900246,0.0,0.0011308260770116333,0.0,0.009302548950977783,0.0,0.005241805192154711,0.0,6.635816739893265e-05,2.0,0.0006385511580143531,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.947151440615e-05,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,0.0,,,,,,,,,,,,0.03404549576126029,0.0,0.05358282953649131,0.0,0.020928834942133642,0.0,0.0013185174878647364,0.0,0.0,,0.0,,0.001819211850113954,0.0,0.0004041557622367431,0.0,0.6767689767082116,0.0,0.018812840046253006,0.0,0.010532164937412346,0.0,0.002633371417794107,0.0,0.006077116677680796,0.0,0.002056002015983645,0.0,0.0025697615963872038,0.0,0.06847662156920259,0.0,0.027503066841033867,0.0,0.022097407129822888,0.0,0.0007382346715955968,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,1,1,42,0
2023-05-13,,,,,,,,,,,,,,,0.00010476475372852641,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.00012997195098812076,0.0,,,,,,,,,,,,,0.0,0.0,0.0011943918169598604,0.0,0.0,0.0,0.0006612332709097981,0.0,0.0,0.0,0.0,,,,5.7594843452001884e-05,0.0,0.0,0.0,0.001575632449151583,0.0,9.880265037585471e-05,0.0,0.0,0.0,5.5257334469548076e-05,0.0,0.0010865976790159074,0.0,0.001049880162408566,0.0,0.00830721395652526,0.0,0.008102386469407974,0.0,0.004317436403795734,0.0,0.0,,0.0006252837053276458,0.0,0.004803145340142286,0.0,0.0016428743547293751,0.0,0.006113110245981517,0.0,0.006883203135803292,0.0,0.0001327163347978653,0.0,0.0010615235381312936,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.89430288123e-05,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,0.0,,,,,,,,,,,,0.03736022069066196,0.0,0.06453168870143167,0.0,0.02616777246431355,0.0,0.0020108657311841667,0.0,0.0,,0.0,,0.0033649006520634845,0.0,0.0007599550980499383,0.0,0.6286938111737089,0.0,0.020038209925844937,0.0,0.011622430475534079,0.0,0.0026301595966751177,0.0,0.006193533942748104,0.0,0.0032726178153794066,0.0,0.004613079276168672,0.0,0.0807829749471736,0.0,0.03254745415640323,0.0,0.026159643775449562,0.0,0.0009565159747812511,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,0,0,44,1
2023-05-20,,,,,,,,,,,,,,,5.2382376864263206e-05,0.0,,,,,,,,,,,,,,,,,,,,,,,,,6.498597549406038e-05,0.0,,,,,,,,,,,,,0.0,0.0,0.0009881358979216667,0.0,0.0002107883813620577,0.0,0.00033061663545489903,0.0,0.0,0.0,0.0,,,,2.8797421726000942e-05,0.0,0.0,0.0,0.0019747889402796067,0.0,0.00013605737996640044,0.0,0.00019076554259903669,0.0,0.0002323575684105644,0.0,0.0008443421359690989,0.0,0.000821427194555457,0.0,0.005515475909064068,0.0,0.00786216850995712,0.0,0.00747247473062833,0.0,0.0,,0.0019012177976130255,0.0,0.007919842426259113,0.0,0.0017010848326511003,0.0,0.0043775289662171405,0.0,0.00971229554118154,0.0,0.0005823980682179765,0.0,0.0014562531620564301,0.0,0.0,,0.0,,0.00036277340776801894,2.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.947151440615e-05,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,0.0,,,,,,,,,,,,0.045252834110830274,0.0,0.07769001521445881,0.0,0.039153964028265195,0.0,0.0020954290812369002,0.0,0.0,,0.0,,0.00450025737860838,0.0,0.0009176390848686755,0.0,0.5586564444189321,0.0,0.01791215034205791,0.0,0.014492904143245684,0.0,0.006610772741374109,0.0,0.00843436470201521,0.0,0.0032841366349247543,0.0,0.003722322416142513,0.0,0.08874358370337843,0.0,0.03406414168607033,0.0,0.04183377060804008,0.0,0.0009039480689952202,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,0,1,44,2
2023-05-27,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0007818799788834731,0.0,0.0004215767627241154,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0023739454314076307,0.0,0.00017331210955694615,0.0,0.00038153108519807337,0.0,0.00040945780235158074,0.0,0.0006020865929222904,0.0,0.0005929742267023481,0.0,0.0027237378616028754,0.0,0.007621950550506264,0.0,0.010627513057460927,0.0,0.0,,0.003177151889898405,0.0,0.01103653951237594,0.0,0.0017592953105728252,0.0,0.0026419476864527635,0.0,0.012541387946559786,0.0,0.0010320798016380877,0.0,0.0018509827859815667,0.0,0.0,,0.0,,0.0007255468155360379,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,0.0,,,,,,,,,,,,0.05314544753099859,0.0,0.09084834172748597,0.0,0.052140155592216846,0.0,0.0021799924312896333,0.0,0.0,,0.0,,0.005635614105153274,0.0,0.0010753230716874127,0.0,0.48861907766415524,0.0,0.015786090758270886,0.0,0.01736337781095729,0.0,0.0105913858860731,0.0,0.010675195461282315,0.0,0.003295655454470102,0.0,0.002831565556116354,0.0,0.09670419245958325,0.0,0.03558082921573744,0.0,0.05750789744063061,0.0,0.0008513801632091893,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,0,0,45,3
2023-06-03,,,,,,,,,,,,,,,2.7774569389275e-05,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,5.189177610036979e-05,0.0,0.0004970906321550233,0.0,0.0003167899664194629,0.0,3.190595271005098e-05,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0014209451826620164,0.0,8.665605477847308e-05,0.0,0.00019076554259903669,0.0,0.00020472890117579037,0.0,0.0009743748918066481,0.0,0.0007475313615353381,0.0,0.003317186496972702,0.0,0.008722094781637041,0.0,0.02307258670528725,0.0,0.0,,0.0046377034017588805,0.0,0.007588936864340164,0.0,0.004043564097325189,0.0,0.0019972588999800523,0.0,0.01142156310590207,0.0,0.0015144259223419387,0.0,0.0036859123732331488,0.0,0.0002427003405913909,2.0,0.0,,0.0009121389160604834,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,0.0,,,,,,,,,,,,0.05361863647743516,0.0,0.10207487905586238,0.0,0.05906292652081957,0.0,0.0026383016702311093,0.0,0.00045885745979222113,2.0,0.0,,0.008899203859561753,0.0,0.0014594435293048564,0.0,0.4383461044070228,0.0,0.014461304838270411,0.0,0.01671851094043774,0.0,0.0116309532895684,0.0,0.011007222113765288,0.0,0.005104398365148877,0.0,0.006515551404884912,0.0,0.09283329999329992,0.0,0.03943377458890769,0.0,0.06631455964050609,0.0,0.0007743808209271436,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,0,2,45,4
2023-06-10,,,,,,,,,,,,,,,5.554913877855e-05,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,0.00010378355220073958,0.0,0.0002123012854265735,0.0,0.0002120031701148104,0.0,6.381190542010196e-05,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.000467944933916402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013466631906910059,0.0,0.0009020884963683281,0.0,0.003910635132342528,0.0,0.00982223901276782,0.0,0.03551766035311357,0.0,0.0,,0.0060982549136193555,0.0,0.004141334216304388,0.0,0.006327832884077554,0.0,0.0013525701135073409,0.0,0.010301738265244352,0.0,0.00199677204304579,0.0,0.005520841960484731,0.0,0.0004854006811827818,0.0,0.0,,0.0010987310165849289,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,0.0,,,,,,,,,,,,0.054091825423871726,0.0,0.11330141638423878,0.0,0.0659856974494223,0.0,0.0030966109091725854,0.0,0.0009177149195844423,0.0,0.0,,0.012162793613970234,0.0,0.0018435639869223,0.0,0.3880731311498904,0.0,0.013136518918269936,0.0,0.016073644069918187,0.0,0.0126705206930637,0.0,0.01133924876624826,0.0,0.006913141275827652,0.0,0.01019953725365347,0.0,0.0889624075270166,0.0,0.043286719962077946,0.0,0.07512122184038157,0.0,0.0006973814786450979,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,0,0,47,5
